Gas,Brake,Fuel,Gear,Rpms,SteerAngle,SpeedKmh,Velocity,AccG,WheelSlip,WheelLoad,WheelsPressure,WheelAngularSpeed,TyreWear,TyreDirtyLevel,TyreCoreTemperature,CamberRad,SuspensionTravel,DRS,TC,Heading,Pitch,Roll,CgHeight,CarDamage,NumberOfTyresOut,PitLimiterOn,Abs,Status,Session,CurrentTime,LastTime,BestTime,Split,CompletedLaps,Position,CurrentTimeValue,LastTimeValue,BestTimeValue,SessionTimeLeft,DistanceTraveled,IsInPit,CurrentSectorIndex,LastSectorTime,NumberOfLaps,TyreCompound,ReplayTimeMultiplier,NormalizedCarPosition,CarCoordinates,
1,0,30,3,7293,0,89.57833,6.849414:0.004617363:23.92159:,-0.009405322:-0.02356012:0.4109419:,0.01532269:0.01613158:0.2034357:0.1978312:,1862.006:1913.399:2989.188:3128.162:,37.8189:33.49561:32.62193:31.86245:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.3818:99.35116:100:100:,0:0:0:0:,99.86816:72.84756:67.38708:62.64029:,0.005859383:-0.005756759:-0.0407765:0.03962715:,0.1170731:0.1161619:0.150105:0.1508397:,0,0.11,-0.2789013,0.005467696,-0.0005124519,0.4145498,0:0:0:0:0:,0,0,0.13,2,0,0:13:808,1:35:536,1:35:536, ,2,1,13808,95536,95536,-4235606,5357.266,0,0,42848,5,Street,1,0.1419765,-86.05036:5.40719:-260.5151:,
1,0,30,3,7524,0,92.46278,7.064813:-0.03416044:24.69333:,-0.003645368:-0.01838976:0.388979:,0.01209276:0.01518283:0.1979652:0.1977126:,1646.499:1864.335:3080.472:3130.935:,37.78417:33.47602:32.61925:31.86263:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38179:99.35114:100:100:,0:0:0:0:,99.65105:72.72515:67.37029:62.64144:,0.002606709:-0.003996757:-0.03953376:0.03837828:,0.1184213:0.1176149:0.1478217:0.1483708:,0,0.11,-0.2789135,0.004358044,-0.002402818,0.4152703,0:0:0:0:0:,0,0,0.13,2,0,0:14:012,1:35:536,1:35:536, ,2,1,14012,95536,95536,-4235808,5362.417,0,0,42848,5,Street,1,0.1440726,-84.63285:5.402418:-255.5627:,
1,0,30,3,7739,0,95.29758,7.284619:0.01064531:25.4495:,-0.003523447:0.06353389:0.4173188:,0.01192301:0.009491152:0.1859537:0.1870484:,1879.712:1790.671:3655.326:3483.114:,37.74982:33.45695:32.61711:31.8634:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38177:99.35112:100:100:,0:0:0:0:,99.43639:72.60591:67.35693:62.64622:,0.000690534:-0.003504079:-0.03864147:0.038777:,0.1222437:0.122794:0.1489157:0.1493971:,0,0.11,-0.278795,0.006524597,-0.001607493,0.4114184,0:0:0:0:0:,0,0,0.13,2,0,0:14:212,1:35:536,1:35:536, ,2,1,14212,95536,95536,-4236010,5367.629,0,0,42848,5,Street,1,0.1461817,-83.19907:5.397409:-250.5524:,
1,0,30,3,7959,0,98.01891,7.486034:0.04796499:26.17809:,-0.007469364:-0.0380361:0.3817649:,0.01146166:0.01580778:0.1907447:0.1898589:,1578.421:1543.921:3015.712:3184.398:,37.71576:33.43808:32.61565:31.8647:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38176:99.3511:100:100:,0:0:0:0:,99.22348:72.48801:67.34778:62.65438:,0.003588122:-0.00517901:-0.04096469:0.03958349:,0.1177763:0.1170987:0.150958:0.1503754:,0,0.11,-0.2785205,0.006295028,-0.001204577,0.4144955,0:0:0:0:0:,0,0,0.13,2,0,0:14:412,1:35:536,1:35:536, ,2,1,14412,95536,95536,-4236211,5372.997,0,0,42848,5,Street,1,0.148352,-81.72266:5.408448:-245.3926:,
1,0,30,3,8160,0,100.6685,7.687716:-0.02582155:26.88594:,-0.008937761:0.07217224:0.3688794:,0.01104952:0.01103964:0.1769263:0.1816983:,2056.801:1963.397:3413.632:3233.678:,37.6818:33.4193:32.61376:31.86565:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38174:99.35109:100:100:,0:0:0:0:,99.01124:72.37059:67.33599:62.66029:,0.003670241:-0.003571471:-0.03707615:0.03598267:,0.120982:0.1202459:0.1468288:0.1470839:,0,0.11,-0.2784162,0.004422163,9.34511E-05,0.413846,0:0:0:0:0:,0,0,0.13,2,0,0:14:612,1:35:536,1:35:536, ,2,1,14612,95536,95536,-4236411,5378.51,0,0,42848,5,Street,1,0.1505786,-80.20682:5.405605:-240.0915:,
0,0,30,1,7391,0,100.9645,7.70543:0.05367745:26.96637:,0.005168661:0.06884273:-0.04889604:,0.002377289:0.002349586:0.03751585:0.03849164:,1893.91:1979.51:2874.495:2892.008:,37.6485:33.40119:32.6089:31.86355:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38173:99.35108:100:100:,0:0:0:0:,98.80315:72.25742:67.30563:62.6472:,-0.001691456:-0.0004882813:-0.03760938:0.03673529:,0.1358766:0.1368077:0.1467083:0.1471596:,0,0.11,-0.2783028,-0.00157204,-0.0002982561,0.4082828,0:0:0:0:0:,0,0,0.13,2,0,0:14:816,1:35:536,1:35:536, ,2,1,14816,95536,95536,-4236612,5384.234,0,0,42848,5,Street,1,0.1528965,-78.63318:5.408128:-234.5851:,
1,0,30,4,6432,0,101.437,7.741233:-0.05411234:27.09264:,-0.002931498:-0.06199835:0.3139965:,0.008940164:0.01081212:0.1915082:0.1920822:,1919.06:1960.023:2753.757:2762.114:,37.61563:33.3835:32.59774:31.85528:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38173:99.35107:100:100:,0:0:0:0:,98.59769:72.14685:67.2359:62.59549:,0.00185932:-0.002071602:-0.03262872:0.03255006:,0.1319988:0.1315904:0.1391569:0.1389746:,0,0.11,-0.2782227,-0.007728708,0.0009657412,0.4155817,0:0:0:0:0:,0,0,0.13,2,0,0:15:012,1:35:536,1:35:536, ,2,1,15012,95536,95536,-4236811,5389.727,0,0,42848,5,Street,1,0.1551236,-77.12312:5.41193:-229.301:,
1,0,30,4,6050,0.02946569,104.0159,7.921983:-0.06201389:27.786:,-0.07173997:0.04882219:0.2826597:,0.04139316:0.05737472:0.1436942:0.1452752:,2168.088:2205.411:3168.161:3179.09:,37.5826:33.36554:32.59381:31.85415:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38171:99.35105:100:100:,0:0:0:0:,98.39126:72.03463:67.2113:62.58841:,0.003329636:-0.003966818:-0.04043439:0.03957295:,0.1219561:0.1202252:0.1501243:0.150454:,0,0.11,-0.2780353,0.002123188,0.001339323,0.4121723,0:0:0:0:0:,0,0,0.13,2,0,0:15:208,1:35:536,1:35:536, ,2,1,15208,95536,95536,-4237007,5395.324,0,0,42848,5,Street,1,0.1573968,-75.58666:5.397942:-223.9232:,
1,0,30,4,6172,0,106.1147,7.912921:0.08712861:28.39421:,-0.08552518:0.03534793:0.2841319:,0.009188341:0.02105757:0.1483414:0.1408507:,1632.867:1608.646:3310.743:3187.199:,37.55117:33.3488:32.5915:31.8542:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38167:99.35101:100:100:,0:0:0:0:,98.19485:71.92998:67.19688:62.58873:,0.005258956:0.000345267:-0.04025854:0.04302475:,0.1303981:0.1250528:0.1553378:0.1511302:,0,0.11,-0.2676858,0.006323798,0.003401694,0.4079275,0:0:0:0:0:,0,0,0.13,2,0,0:15:408,1:35:536,1:35:536, ,2,1,15408,95536,95536,-4237206,5401.156,0,0,42848,5,Street,1,0.1597653,-74.0041:5.395721:-218.311:,
1,0,30,4,6310,0,108.2034,7.962361:-0.00901543:28.98266:,-0.02815543:-0.04133359:0.3327183:,0.009529103:0.01940782:0.1676584:0.1665733:,1872.288:1692.946:3283.759:3426.758:,37.51914:33.33131:32.58957:31.85428:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38165:99.35098:100:100:,0:0:0:0:,97.99464:71.82069:67.18478:62.58923:,0.004475175:-0.002042627:-0.03544684:0.03701338:,0.1235041:0.1212572:0.1467298:0.1430843:,0,0.11,-0.2669621,0.002817488,0.0005730378,0.4146857,0:0:0:0:0:,0,0,0.13,2,0,0:15:616,1:35:536,1:35:536, ,2,1,15616,95536,95536,-4237414,5407.343,0,0,42848,5,Street,1,0.1622804,-72.35516:5.40718:-212.3476:,
1,0,30,4,6438,0,110.2949,8.095659:-0.02205879:29.54852:,-0.01056314:-0.085022:0.2680286:,0.01126789:0.01232269:0.1665136:0.1664416:,1823.265:1815.105:2753.687:2804.682:,37.48677:33.3139:32.58761:31.85479:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38165:99.35096:100:100:,0:0:0:0:,97.79233:71.71188:67.17257:62.59241:,0.003588122:-0.005190507:-0.0365286:0.03612983:,0.1209197:0.1213196:0.1467495:0.1460179:,0,0.11,-0.2673375,0.001959749,0.0002646102,0.4155054,0:0:0:0:0:,0,0,0.13,2,0,0:15:788,1:35:536,1:35:536, ,2,1,15788,95536,95536,-4237586,5412.555,0,0,42848,5,Street,1,0.1644006,-70.9764:5.407625:-207.3205:,
1,0,30,4,6536,0,112.4403,8.322643:0.01904257:30.10415:,0.02745961:0.04447889:0.3112738:,0.01323972:0.009511752:0.1439052:0.1422745:,1887.942:1630.778:3479.806:3518.007:,37.4551:33.29729:32.58595:31.85588:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38161:99.35093:100:100:,0:0:0:0:,97.5944:71.60806:67.16221:62.59923:,0.001145121:-0.003734636:-0.04075018:0.03763791:,0.1221945:0.1240508:0.1478613:0.1514259:,0,0.11,-0.2718772,0.004543995,-0.001044375,0.4115024,0:0:0:0:0:,0,0,0.13,2,0,0:15:996,1:35:536,1:35:536, ,2,1,15996,95536,95536,-4237793,5418.974,0,0,42848,5,Street,1,0.1670175,-69.27654:5.40427:-201.131:,
1,0,30,4,6670,0,114.5088,8.565774:-0.003098683:30.63292:,0.04651079:-0.008175851:0.2753468:,0.02227043:0.006042769:0.1553016:0.1589797:,1914.329:1817.345:3001.559:2944.008:,37.42345:33.28069:32.58469:31.85781:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38158:99.35091:100:100:,0:0:0:0:,97.39654:71.50427:67.15434:62.61134:,0.001464844:-0.006079062:-0.04009382:0.03662151:,0.1186155:0.1221259:0.1458026:0.1494759:,0,0.11,-0.2746715,0.002457242,-0.00280932,0.4148369,0:0:0:0:0:,0,0,0.13,2,0,0:16:200,1:35:536,1:35:536, ,2,1,16200,95536,95536,-4237999,5425.392,0,0,42848,5,Street,1,0.1696402,-67.55916:5.407999:-194.9471:,
1,0,30,4,6788,0,116.5958,8.762975:0.003723617:31.17972:,0.009353802:0.04145212:0.3007061:,0.00940355:0.009290613:0.1533228:0.1473347:,1587.137:1950.742:3157.045:3359.557:,37.39191:33.26408:32.58356:31.85992:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38156:99.35091:100:100:,0:0:0:0:,97.19945:71.40049:67.14725:62.62448:,0:-0.003275492:-0.03915188:0.03753798:,0.1235117:0.1247195:0.1470088:0.1484576:,0,0.11,-0.2742746,0.003721705,-0.001545504,0.4124107,0:0:0:0:0:,0,0,0.13,2,0,0:16:408,1:35:536,1:35:536, ,2,1,16408,95536,95536,-4238207,5432.06,0,0,42848,5,Street,1,0.1723658,-65.75887:5.403863:-188.5269:,
1,0,30,4,6915,0,118.6601,8.917117:0.009948107:31.73203:,-0.01060533:-0.01475297:0.2711785:,0.008058426:0.01283226:0.1582131:0.1568585:,1846.343:1914.926:3040.231:3049.493:,37.36053:33.24749:32.58327:31.86251:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38155:99.35089:100:100:,0:0:0:0:,97.00334:71.29684:67.14546:62.64069:,0.003400487:-0.001922366:-0.03804909:0.03774704:,0.1236956:0.1214427:0.147229:0.1474137:,0,0.11,-0.2736728,0.003184782,3.357028E-06,0.4136748,0:0:0:0:0:,0,0,0.13,2,0,0:16:620,1:35:536,1:35:536, ,2,1,16620,95536,95536,-4238417,5438.984,0,0,42848,5,Street,1,0.1751911,-63.88458:5.406696:-181.8604:,
1,0,30,4,7030,0,120.7272,9.061487:0.03088939:32.28788:,-0.00578548:0.03859065:0.298029:,0.01020393:0.01254873:0.1515106:0.1539008:,1835.757:1998.514:3364.21:3343.872:,37.32938:33.23114:32.58337:31.86531:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38153:99.35087:100:100:,0:0:0:0:,96.80864:71.19463:67.14606:62.65819:,0.002949964:-0.003435365:-0.03688591:0.03718052:,0.1244714:0.1236714:0.1476067:0.1472139:,0,0.11,-0.2735108,0.004373962,-0.0007388378,0.4121881,0:0:0:0:0:,0,0,0.13,2,0,0:16:796,1:35:536,1:35:536, ,2,1,16796,95536,95536,-4238592,5444.832,0,0,42848,5,Street,1,0.1775653,-62.30392:5.409465:-176.2312:,
0,0.6752477,30,4,6614,-0.01095861,120.995,9.082576:-0.05600824:32.35918:,0.003572792:-0.1091974:-0.6410574:,0.3035493:0.3098627:0.1255429:0.1245995:,2480.355:2404.199:2438.852:2118.302:,37.29843:33.21504:32.58202:31.8667:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38148:99.35082:100:100:,0:0:0:0:,96.61521:71.094:67.1376:62.66685:,0.003936652:-0.001423572:-0.03584655:0.03596278:,0.1259251:0.1234667:0.1433381:0.1437521:,0,0.11,-0.2733445,-0.004130385,0.0017048,0.4159069,0:0:0:0:0:,0,0,0.13,2,0,0:17:000,1:35:536,1:35:536, ,2,1,17000,95536,95536,-4238799,5451.706,0,0,42848,5,Street,1,0.1803554,-60.44604:5.415038:-169.611:,
0,0.844357,30,4,5986,-0.1248609,114.2589,8.889967:-0.006144414:30.46813:,0.3441641:0.18218:-1.256673:,0.5791326:0.4534672:0.4420285:0.2891657:,2995.806:4203.382:2012.352:3071.427:,37.28628:33.2187:32.5774:31.86547:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38088:99.35023:100:100:,0:0:0:0:,96.53925:71.11688:67.10872:62.65916:,-0.02393382:0.01117733:-0.03417263:0.01557166:,0.1747326:0.1858359:0.1186242:0.1311766:,0,0.11,-0.2906503,-0.03382052,-0.01205228,0.4014597,0:0:0:0:0:,0,0,0.13,2,0,0:17:208,1:35:536,1:35:536, ,2,1,17208,95536,95536,-4239004,5458.53,0,0,42848,5,Street,1,0.1831343,-58.58193:5.394931:-163.0323:,
0,0.5205575,30,4,5658,-0.2483487,108.087,9.434005:-0.0218226:28.50349:,0.8246545:-0.07179272:-0.7828163:,0.8065581:0.6785483:0.6018987:0.3824689:,1839.423:3695.786:1741.072:3315.096:,37.28884:33.2473:32.57494:31.86898:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.38007:99.34953:100:100:,0:0:0:0:,96.55525:71.29565:67.09337:62.68115:,-0.02214335:-0.007880886:-0.0413529:0.006486989:,0.1484722:0.1769211:0.1022549:0.1326498:,0,0.11,-0.3759602,-0.02964114,-0.02451305,0.4144654,0:0:0:0:0:,0,0,0.13,2,0,0:17:412,1:35:536,1:35:536, ,2,1,17412,95536,95536,-4239209,5464.829,0,0,42848,5,Street,1,0.1856955,-56.7318:5.404799:-157.0122:,
0,0.2044673,30,4,5474,-0.379681,103.2448,10.63625:0.02560279:26.63383:,0.9608468:-0.1328661:-0.418913:,1.347368:1.097416:0.7196296:0.6517656:,720.4285:3686.499:1108.752:3753.394:,37.28876:33.30563:32.57381:31.88849:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.3787:99.3484:99.99855:100:,0:0:0:0:,96.55476:71.66022:67.08629:62.80305:,-0.02357497:-0.02422348:-0.05804485:-0.000845728:,0.1216735:0.1756108:0.0988459:0.1533508:,0,0.11,-0.4990478,-0.02060643,-0.04194677,0.4163938,0:0:0:0:0:,0,0,0.13,2,0,0:17:616,1:35:536,1:35:536, ,2,1,17616,95536,95536,-4239415,5470.811,0,0,42848,5,Street,1,0.1881334,-54.69473:5.408038:-151.3877:,
0,0.3084624,30,4,5012,-0.5254427,98.6725,11.7613:0.01076738:24.75735:,1.014729:-0.01797232:-0.5163679:,1.892155:1.673893:1.041675:0.9349072:,1121.75:4156.812:1179.568:3862.07:,37.29082:33.40324:32.57551:31.92767:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.37672:99.34668:99.99604:100:,0:0:0:0:,96.56761:72.27024:67.09694:63.04795:,-0.01907453:-0.02371364:-0.06015394:-0.002013236:,0.1217805:0.1755028:0.09677382:0.155738:,0,0.11,-0.6209182,-0.01843274,-0.04399219,0.4149776,0:0:0:0:0:,0,0,0.13,2,0,0:17:788,1:35:536,1:35:536, ,2,1,17788,95536,95536,-4239584,5475.653,0,0,42848,5,Street,1,0.1901175,-52.77938:5.406074:-146.9353:,
0,0.3670049,30,4,4644,-0.6984599,93.87222,12.63695:-0.01500519:22.80888:,1.009401:-0.04255956:-0.5289623:,2.545774:2.212521:1.293968:1.170463:,1246.125:3725.206:1667.526:3730.374:,37.30136:33.53985:32.58344:31.98295:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.37418:99.34441:99.99285:99.99754:,0:0:0:0:,96.63349:73.12408:67.14651:63.39346:,-0.002847146:-0.02445127:-0.05744272:-0.001504984:,0.1191789:0.1725004:0.09617382:0.1529548:,0,0.11,-0.7307895,-0.01926769,-0.04118721,0.4173384,0:0:0:0:0:,0,0,0.13,2,0,0:17:992,1:35:536,1:35:536, ,2,1,17992,95536,95536,-4239789,5481.139,0,0,42848,5,Street,1,0.1923964,-50.31053:5.408985:-142.028:,
0,0.282164,30,4,4339,-0.8755291,88.69369,13.29327:0.02251457:20.74312:,0.9619621:-0.04306906:-0.5046948:,3.072199:2.709905:1.43105:1.372299:,958.5876:3703.985:1475.791:3835.981:,37.32373:33.70559:32.59527:32.04696:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.37117:99.34171:99.98936:99.99413:,0:0:0:0:,96.77335:74.15993:67.22046:63.79352:,0.01326033:-0.02413966:-0.05969713:-0.000845728:,0.1221632:0.1746419:0.09711309:0.1552652:,0,0.11,-0.8297383,-0.01797932,-0.04200703,0.4154758,0:0:0:0:0:,0,0,0.13,2,0,0:18:192,1:35:536,1:35:536, ,2,1,18192,95536,95536,-4239990,5486.243,0,0,42848,5,Street,1,0.1945017,-47.73098:5.407574:-137.6169:,
0,0.339492,30,4,4055,-0.9,83.44248,13.72134:0.004132687:18.68063:,0.983544:-0.03106869:-0.5276712:,3.3343:2.994877:1.49278:1.458499:,1215.474:4004.896:1448.74:3852.728:,37.35202:33.88917:32.60895:32.11443:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.36787:99.3387:99.9858:99.9906:,0:0:0:0:,96.95014:75.30733:67.30595:64.21518:,0.01587119:-0.0287184:-0.05694011:0:,0.1197871:0.1736911:0.09869866:0.1521996:,0,0.11,-0.9044341,-0.0183676,-0.04092076,0.416266,0:0:0:0:0:,0,0,0.13,2,0,0:18:392,1:35:536,1:35:536, ,2,1,18392,95536,95536,-4240191,5491.057,0,0,42848,5,Street,1,0.1964204,-45.03726:5.411537:-133.6209:,
0,0.3517687,30,4,3845,-0.9,78.25753,14.01655:0.003380378:16.61583:,0.950558:-0.03571458:-0.5345229:,3.376784:3.043867:1.390736:1.424678:,1213.173:3838.88:1315.528:3699.762:,37.38044:34.06739:32.62106:32.17672:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.36474:99.33582:99.98252:99.9873:,0:0:0:0:,97.12776:76.42118:67.38161:64.60452:,0.01776052:-0.02652798:-0.05710327:0:,0.1208799:0.1726399:0.09861587:0.1529408:,0,0.11,-0.9518241,-0.01986789,-0.03915191,0.4167652,0:0:0:0:0:,0,0,0.13,2,0,0:18:592,1:35:536,1:35:536, ,2,1,18592,95536,95536,-4240390,5495.578,0,0,42848,5,Street,1,0.1981504,-42.26688:5.414878:-130.0422:,
0,0.3387641,30,4,3666,-0.9,72.92902,14.22062:0.04945758:14.42777:,1.005045:0.007572766:-0.55432:,3.1859:2.880328:1.206937:1.216076:,1176.028:4139.922:1261.77:3900.465:,37.40841:34.23833:32.62844:32.22865:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.36179:99.33314:99.97974:99.9844:,0:0:0:0:,97.30256:77.48957:67.42778:64.92907:,0.01472568:-0.02750545:-0.05851455:-0.000690534:,0.1220458:0.1768491:0.09966993:0.1545519:,0,0.11,-0.9780336,-0.01799302,-0.03825444,0.4142637,0:0:0:0:0:,0,0,0.13,2,0,0:18:792,1:35:536,1:35:536, ,2,1,18792,95536,95536,-4240591,5499.809,0,0,42848,5,Street,1,0.1996949,-39.44808:5.416656:-126.8864:,
1,0.3877272,30,1,3760,-0.9,67.87714,14.34906:0.07158912:12.23117:,0.9492418:-0.06352572:-0.5858033:,2.992999:2.665112:0.7910742:0.8480755:,1369.767:3957.59:1329.218:3531.311:,37.42974:34.39099:32.63011:32.26488:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35915:99.3308:99.97768:99.98232:,0:0:0:0:,97.43591:78.44366:67.43819:65.15549:,0.01363269:-0.02477098:-0.0571805:-0.002100177:,0.1244083:0.1779275:0.09711349:0.1522792:,0,0.11,-0.9868098,-0.01702171,-0.03404002,0.4147816,0:0:0:0:0:,0,0,0.13,2,0,0:18:992,1:35:536,1:35:536, ,2,1,18992,95536,95536,-4240790,5503.752,0,0,42848,5,Street,1,0.2010718,-36.59117:5.428267:-124.1713:,
0,0.3462844,30,1,5069,-0.9,63.65461,14.51699:0.1202914:10.09405:,0.7191708:-0.04669253:-0.5158117:,2.686897:2.292834:0.1569998:0.2313745:,1196.89:3702.82:1667.476:3364.669:,37.44512:34.51788:32.62196:32.27896:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35693:99.32885:99.97684:99.98129:,0:0:0:0:,97.53201:79.23671:67.38725:65.24352:,0.01713533:-0.02438535:-0.05772236:0.002606709:,0.1233498:0.1740326:0.09972195:0.1540263:,0,0.11,-0.9797788,-0.01192609,-0.03213807,0.4143028,0:0:0:0:0:,0,0,0.13,2,0,0:19:188,1:35:536,1:35:536, ,2,1,19188,95536,95536,-4240985,5507.358,0,0,42848,5,Street,1,0.2022683,-33.76221:5.447934:-121.9414:,
0,0.5513446,30,3,4483,-0.9,59.47893,14.08825:0.08493811:8.630638:,0.5506159:7.313956E-05:-0.7314954:,2.391495:1.987084:0.2021615:0.1933759:,1991.351:3461.917:1961.843:2874.399:,37.45794:34.60761:32.60683:32.27285:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35509:99.32727:99.97663:99.98103:,0:0:0:0:,97.6121:79.79758:67.29267:65.20531:,0.02574568:-0.00951839:-0.04274948:0.01546025:,0.1430386:0.1691091:0.1160798:0.1431654:,0,0.11,-1.017933,-0.01531496,-0.01108784,0.409503,0:0:0:0:0:,0,0,0.13,2,0,0:19:412,1:35:536,1:35:536, ,2,1,19412,95536,95536,-4241209,5511.214,0,0,42848,5,Street,1,0.2034804,-30.54268:5.469253:-119.8195:,
0,0.4153203,30,3,4130,-0.9,54.45861,13.58175:0.1668383:6.659309:,0.8776423:0.004500667:-0.6815948:,2.259099:1.92162:0.403879:0.3790263:,1424.275:3897.572:1676.232:3508.289:,37.47417:34.67919:32.59181:32.26505:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35356:99.32594:99.97616:99.98058:,0:0:0:0:,97.71357:80.24493:67.19881:65.15659:,0.01548337:-0.01784089:-0.05063384:0.006792214:,0.1398494:0.1809664:0.1063744:0.1464549:,0,0.11,-1.148663,-0.01484161,-0.02073302,0.4090271,0:0:0:0:0:,0,0,0.13,2,0,0:19:596,1:35:536,1:35:536, ,2,1,19596,95536,95536,-4241392,5514.137,0,0,42848,5,Street,1,0.2043608,-27.9937:5.491687:-118.3878:,
1,0.3667026,30,1,4011,-0.9,50.21478,13.17927:0.1465091:4.565894:,0.94979:-0.05330762:-0.5667118:,2.336549:1.954494:0.4695875:0.4491862:,1290.409:3894.003:1369.998:3677.559:,37.47648:34.74773:32.57782:32.26346:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35217:99.32469:99.97555:99.97993:,0:0:0:0:,97.728:80.67332:67.11138:65.14664:,0.01574676:-0.02414954:-0.05544477:0.002013236:,0.1252697:0.1745235:0.101468:0.1513308:,0,0.11,-1.280552,-0.01080386,-0.02392519,0.4135499,0:0:0:0:0:,0,0,0.13,2,0,0:19:804,1:35:536,1:35:536, ,2,1,19804,95536,95536,-4241601,5517.175,0,0,42848,5,Street,1,0.2052359,-25.20347:5.526291:-117.1902:,
0,0.4809242,30,1,5345,-0.9,46.44353,12.6025:0.1270203:2.75611:,0.5434908:0.03663763:-0.5614311:,2.510223:2.790683:0.3692436:0.05609499:,1702.759:4730.853:1711.961:0:,37.47419:34.80565:32.56322:32.26238:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.35081:99.32394:99.97495:99.97935:,0:0.04754123:0:0.003242753:,97.71369:81.03529:67.02013:65.1399:,0.008429066:-0.07726031:-0.05885601:-0.01769664:,0.133984:0.182566:0.09886724:0.1550663:,0,0.11,-1.381016,-0.0158636,-0.02416923,0.4169412,0:0:0:0:0:,2,0,0.13,2,0,0:20:004,1:35:536,1:35:536, ,2,1,20004,95536,95536,-4241803,5519.873,0,0,42848,5,Street,1,0.2059942,-22.60894:5.546802:-116.4431:,
0,0.5032395,30,2,4865,-0.9,42.5691,11.74107:0.1688685:1.394109:,0.6685394:0.04398973:-0.5558532:,2.406797:3.202641:0.3616691:0.6959177:,1773.962:3550.197:1816.155:3542.676:,37.47418:34.85968:32.55051:32.25979:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.34956:99.32291:99.97449:99.979:,0:0.1093164:0:0.07620377:,97.71365:81.37302:66.94069:65.12368:,0.02279335:0.00874149:-0.05427951:-0.01060261:,0.1390799:0.1716196:0.1237164:0.1598207:,0,0.11,-1.480961,-0.004753756,-0.01048991,0.4015913,0:0:0:0:0:,2,0,0.13,2,0,0:20:200,1:35:536,1:35:536, ,2,1,20200,95536,95536,-4241998,5522.317,0,0,42848,5,Street,1,0.2066647,-20.20847:5.564434:-116.012:,
0,0,30,2,4648,-0.9,38.99496,10.83079:0.0741903:0.1390742:,0.73916:0.1237454:-0.3814383:,1.876993:3.037272:0.3128698:0.695522:,2061.564:3666.303:2369.997:2821.749:,37.46973:34.90219:32.53665:32.25565:,1.757522:2.263404E-18:1.137154E-41:7.375374E-39:,99.34888:99.32191:99.97408:99.97844:,0.02327366:0.1688462:0:0.1431726:,97.68583:81.63866:66.85405:65.09781:,-0.03025293:0.01587494:-0.04432978:0.03915188:,0.1315346:0.1717126:0.1240024:0.1457206:,0,0.11,-1.574999,-0.01187777,0.0003926123,0.40767,0:0:0:0:0:,3,0,0.13,2,0,0:20:392,1:35:536,1:35:536, ,2,1,20392,95536,95536,-4242191,5524.501,0,0,42848,5,Street,1,0.2072457,-18.02956:5.590413:-115.8419:,
